_id,topic,heading,summary,date_published,content,tags
5efe0c415eecd3719d741c2d,"[""fashion-and-trends""]","[""Let the eyes do the talking as masks take over as an important fashion accessory amid the coronavirus pandemic  ""]","[""With masks covering most of the face, and lipsticks losing their fanbase in the current state of affairs, let your yes do the talking with quirky eye makeup styles.  ""]","[""Updated: Jul 02, 2020 17:34 IST""]","[""The "",""coronavirus pandemic"","" has changed the demographic of the entire world. From the economy to day to day household activities, all things have been made to change to accommodate the new set of circumstances that the pandemic has brought on and the makeup industry is no exception. With masks covering most of the face, lipstick sales have taken a huge downturn and the attention is directed to the eyes. All personalisation is now dependant on eye makeup as they serve as windows to the soul even more so than usual. "",""In an interview with PTI, Stafford Braganza, makeup artist and trainer with L’Oréal Paris, India, said, “clear or see-through masks” will be the way to go. “Until then, the eyes are going to do most of the talking. Since the upper half of the face is the only visible part when wearing a mask, people will explore a lot more trends in the eyes and brow category, where something bold and previously unexplored is going to shine through — whether it’s a mascara heavy look, pop eyeshadows, or a dramatic wing.”"",""A post shared by Iba (@ibacosmetics)"","" on "",""Jul 1, 2020 at 10:42pm PDT"",""At first glance, it is the eyes that draw the attention, whether it is with a simple and understated mascara look or shockingly bright hues of fluorescents. Even as people have started accessorising masks, eye makeup remains prominent."","" "",""A post shared by Timothé GC (@timothegc)"","" on "",""Jul 1, 2020 at 10:41am PDT"",""With more and more YouTube tutorials and Instagram videos readily available, learning quirky makeup styles is an easy task nowadays. The digital age enables us all to be an expert on makeup, all the way from smokey eyes to heavy cosplay makeup. The new pandemic norm suggests that even with masks on day-to-day, lip and contour makeup will not be entirely eradicated as online appearances have become a popular way of communication. "",""A post shared by RAIKA ROY (@_raikaroy)"","" on "",""Jul 1, 2020 at 10:07pm PDT"",""Some eye makeup tutorials are quite fun to watch, while giving ample stress-relief to the viewer."","" "",""A post shared by Marlena Beauty MJ (@marlenabeautymj)"","" on "",""Jul 2, 2020 at 4:32am PDT"",""Even with the shift in gender norms, more and more people are getting accustomed to the idea of makeup as a tool of self-expression and not just an accessory. And considering the lockdown and the free time it has afforded us, people have taken to shopping for makeup online. Despite the lockdown and social distancing, everyone still want to look presentable and well-groomed. And it is in difficult times like these that people try to bring an iota of colour into their lives, no matter how small the gesture might be. “Lipstick has seen many wars and histories, yet survived. It keeps on evolving itself to suit the needs of the current times. It will be worn, be it a zoom call, office online meetings or virtual dates. Brands will introduce new formulas in the market which will help a mask and a lipstick to coexist happily.” a spokesperson for Nykka told PTI. "",""Follow more stories on"","" Facebook"","" and "",""Twitter""]","[""INSTAGRAM"",""Eye makeup""]"
5efe0c445eecd3719d741c2e,"[""fashion-and-trends""]","[""Dressed in Dreams: Freida Pinto, Gabrielle Union team up for adaptation of Tanisha C Ford’s critically acclaimed book""]","[""The duo are coming together for a series based on the criticially-acclaimed book “Dressed in Dreams: A Black Girl’s Love Letter to the Power of Fashion” by author and culture critic, Tanisha C Ford.""]","[""Updated: Jul 02, 2020 17:40 IST""]","[""Slumdog Millionaire fame actor Freida Pinto and Hollywood actor Gabrielle Union are coming together for a series based on the criticially-acclaimed book “Dressed in Dreams: "",""A Black Girl’s"","" Love Letter to the Power of Fashion” by author and culture critic, Tanisha C Ford. The book was published in 2019 by St Martin’s Press to critical acclaim. In his review of the book, New York Times best-selling author of What Truth Sounds Like, Michael Eric Dyson wrote, “Tanisha Ford explores and explicates the intricacies and politics of black style with the rigor of a critic and the heart of a writer. Deconstructing everything from Afros, dashikis, bamboo earrings, baggy jeans, sneakers, and hoodies, she’s a master at letting us see and feel how what we wear expresses our politics and our deepest desires.” "",""The series adaptation will come in under Gabrielle’s first-look production deal at Sony Pictures Television through her company I’ll Have Another, in partnership with Pinto’s Freebird Films Entertainment."",""In her book, Ford uses fashion as a through-line for time and identity — afros and dashikis, go-go boots and hotpants of the ’60s, hip hop’s baggy jeans and bamboo earrings, and the "",""#BlackLivesMatter"",""-inspired hoodies of today. Macmillan’s description of the book describes it as a story of “desire, access, conformity, and black innovation that explains things like the importance of knockoff culture; the role of ‘ghetto fabulous’ full-length furs and colourful leather in the 1990s; how black girls make magic out of a dollar store t-shirt, rhinestones, and airbrushed paint; and black parents’ emphasis on dressing nice.” It went on to add how the author speaks about the “pain of seeing black style appropriated by the mainstream fashion industry and fashion’s power, especially in middle America”. In this richly evocative narrative, she shares her lifelong fashion revolution—from figuring out her own personal style to discovering what makes Midwestern fashion a real thing too. These symbolic garments also represent her own life, as a Black girl coming of age in a Midwestern rust belt city."",""“Tanisha’s memoir brought up so much for each of us being women of colour. Fashion is such a huge part of one’s self-expression and to this day plays a major part of how we each operate in our daily lives,” Union and Pinto said in a joint statement.   The two actors, who have been friends for a long time, said they are excited to work on the series with Ford.    “For us, growing up with such unique and specifically cultural pieces of fashion helped shape our lives and we think it can be the driving force that tells the story of what it means to grow up being a proud woman of colour,” they added. "",""In an interview to Variety, Ford expressed her excitement, saying, “I am so excited to have my book in the hands of these incredibly talented women. Gabrielle and Freida have been such champions of my work and I am so ready for the next step in this journey of the power of fashion.”"",""(With PTI inputs)"",""Follow more stories on "",""Facebook"","" and "",""Twitter""]","[""Freida Pinto"",""Hollywood""]"
5efe0c465eecd3719d741c2f,"[""mumbai""]","[""10-day complete lockdown begins in Thane to curb the spread of Covid-19""]","[""Essential services and medical emergencies are exempted from the lockdown, while inter-city buses, autorickshaws and taxis will not be allowed to operate in these civic limits, they said.""]","[""Updated: Jul 02, 2020 12:00 IST""]","[""A 10-day complete lockdown has been enforced from Thursday in Thane and two other civic administration limits adjoining Mumbai city to contain the spread of coronavirus, officials said."",""Essential services and medical emergencies are exempted from the lockdown, while inter-city buses, autorickshaws and taxis will not be allowed to operate in these civic limits, they said."",""The Thane Municipal Corporation (TMC), Kalyan Dombivali Municipal Corporation (KDMC) and Mira Bhayandar Municipal Corporation, all part of the Mumbai Metropolitan Region (MMR), jointly decided on the complete lockdown for next 10 days in view of the rising number of Covid-19 cases in these areas, the officials said."",""The lockdown came into force from 7 am on Thursday and will continue till 7 am on July 12, they said."",""The municipal corporations of Navi Mumbai and Panvel will enforce complete lockdown from July 3 midnight."",""“We want to break the chain of coronavirus infection."",""People working in essential services will be exempted from the lockdown and will be allowed to move out for work,” KDMC Commissioner Vijay Suryavanshi said."",""A TMC official said inter-city bus services, auto- rickshaws, taxis and app-based cabs will not be allowed to operate."",""“Medical emergencies are exempted. A patient can be accompanied by only one person in a cab or auto-rickshaw, he said."",""Banks, ATMs, IT, ITeS, India Post, internet and data services and medical shops will be exempted from the lockdown, he said."",""TMC Commissioner Dr Vipin Sharma, in an order issued on Tuesday, said the city will observe a total lockdown for 10 days from Thursday."",""Non-essential services will not operate during this period, and nor would movement of vehicles for proposes other than medical and essential travel be allowed, the order said."",""Movement of all essential goods as well as perishable items will be allowed during this period, it added."",""Thane Collector Rajesh Narvekar on Wednesday said roads, market areas and other public places are becoming increasingly congested with the introduction of various concessions as per the ‘Mission Begin Again’ order."",""Also, there is a lot of stress on the health system, police department and district administration. Against this backdrop, lockdown restrictions need to be re-enforced, he said."",""Similar orders are applicable in Mira-Bhayandar."",""Thane district on Wednesday registered 1,322 new coronavirus cases, pushing its overall tally to 34,646, the administration said."",""Out of the total cases, Thane city reported 9,138 cases, Navi Mumbai reported 6,823 cases, while the tally in Kalyan was nearing 7,000."",""The death toll in Thane district due to the viral infection has reached 1,094, including 340 in Thane, 217 in Navi Mumbai, 120 in Kalyan and 145 in Mira Bhayandar township.""]","[""Thane"",""coronavirus"",""COVID 19""]"
5efe0c485eecd3719d741c30,"[""mumbai""]","[""Mumbai: Nearly 6,000 vehicles seized by cops in 2 days for violating 2-km travel norm""]","[""In a bid to contain the spread of Covid-19, the city police issued new guidelines on Sunday, stipulating that citizens cannot travel beyond two-km radius of their residences, except for attending office or in the event of medical emergencies.""]","[""Updated: Jul 02, 2020 13:48 IST""]","[""Mumbai Police have seized 5,877 vehicles in the last two days for violation of its guideline prohibiting citizens from travelling beyond two-km radius of their homes, an official said on Thursday."",""In a bid to contain the spread of Covid-19, the city police issued new guidelines on Sunday, stipulating that citizens cannot travel beyond two-km radius of their residences, except for attending office or in the event of medical emergencies."",""Accordingly, the police seized 3,508 vehicles on Tuesday and 2,369 vehicles till Wednesday evening for violating the norm, the official said."",""Out of these, maximum 1,784 vehicles were seized in the western suburbs in last two days, he said."",""Since the lockdown was enforced in March, the city police have registered 12,251 offences against 25,276 people under Indian Penal Code Section 188 (disobedience to order duly promulgated by public servant), the official said."",""More than 14,500 people have been arrested till now in the city for violation of the lockdown orders, he said. ""]","[""Mumbai"",""Mumbai Police"",""coronavirus"",""COVID 19""]"
5efe0c4b5eecd3719d741c31,"[""india""]","[""Shiv Sena mocks Centre’s move of banning Chinese apps, calls it ‘digital revenge’""]","[""The Sena in a scathing editorial in the party’s Marathi mouthpiece, Saamana, questioned the timing of the ban and asked the reason for the Centre’s delay if the intelligence agencies knew the apps posed a threat to national security.""]","[""Updated: Jul 02, 2020 17:42 IST""]","[""The Shiv Sena mocked at the Bharatiya Janata Party (BJP)-led National Democratic Alliance government (NDA) on Thursday, a few days after the Centre banned 59 Chinese applications (apps), citing threat to national security, and called the move a “digital revenge” for the violent hand-to-hand combat between Indian and Chinese troops along the disputed Line of Actual Control (LAC) on June 15."",""The clash that had occurred in eastern Ladakh’s Galwan Valley along the LAC had left 20 Indian soldiers dead. The Sena in a scathing editorial in the party’s Marathi mouthpiece, Saamana, questioned the timing of the ban and asked the reason for the Centre’s delay if the intelligence agencies knew the apps posed a threat to national security."",""It also contrasted the decision to ban Chinese apps with the surgical strike at Balakot in Pakistan after terror attacks in Uri and Pulwama in September 2016 and February 2019, respectively. On Monday, the Union Ministry of Home Affairs (MHA) had banned 59 Chinese apps, including TikTok and SHAREit."",""The Centre stated that it has received many complaints from various sources, including several reports about the misuse of these apps for stealing and surreptitiously transmitting users’ data in an unauthorised manner to servers, which are based out of India."",""The ban is being projected as a bid to protect the sovereignty of Indian cyberspace and to ensure the interests of crores of Indian mobile phone users and also a major blow to China’s Digital Silk Route ambitions.The editorial said that banning apps would not impact the Chinese economy, as the Asian powerhouse’s businesses and investments in India are huge. "",""It cited the permission given to Chinese telecom giant Huawei to start fifth-generation (5G) trials in India, which is akin to handing over the “keys of India’s future economy” to Beijing. It also reminded the government to persist with its “digital awakening” programme.The Centre, according to the editorial, claimed that users’ data was used by the Chinese intelligence agencies and the People’s Liberation Army (PLA). "",""“If there was a threat to national security, then why were these apps allowed to function and their businesses thrive for all these years?” it asked.The editorial said there has been no change in the ground realities, despite the ban on these applications.“The Chinese troops are still in Galwan Valley and are refusing to withdraw from there.”"",""In a sarcastic remark, the Uddhav Thackeray-led party alleged that apps such as TikTok encouraged vulgarity and took a dig at some “TikTok stars”, who have recently joined the BJP.The Sena asked rival BJP to answer about the future of these “Tik Tok” stars-turned-saffron party leaders amid the ban on the Chinese app.""]","[""Shiv Sena"",""Bharatiya Janata Party"",""LAC"",""Galwan Valley"",""India China face off"",""Uddhav Thackeray""]"
5efe0c4c5eecd3719d741c32,,"[""\n                  WhatsApp Web gets dark mode support: How to enable it\n               ""]","[""\n                  WhatsApp Web has finally received dark mode (dark theme) support and it's available for everyone now.\n               ""]",,"[""WhatsApp last night announced a host of new features coming to its app on different platforms. These features will be available to all users in a few weeks. One that is available now is dark mode support for WhatsApp Web."",""WhatsApp"","" rolled out dark mode or dark theme on Android and iOS earlier this year. It has been working on improving dark mode as well. Dark mode is now available on WhatsApp Web and everyone can start using it. Similar to the dark theme on WhatsApp’s mobile apps, this one too has a dark gray background with lighter shades to highlight the text box and selected chats."",""How to enable dark mode on WhatsApp Web"",""The process is pretty simple and requires only a few steps."",""Open WhatsApp Web on your laptop or computer."",""Tap on the three-dotted menu on top just next to your display picture."",""Select ‘Settings’ and then select ‘Theme’."",""Here, choose dark and then select ok."",""Dark mode will be applied on your WhatsApp Web."",""In addition to this, you can also apply dark coloured wallpapers which WhatsApp introduced to go with the theme. You can find the new wallpapers under ‘Chat Wallpaper’ at the bottom of the box. There aren’t many options but WhatsApp will possibly roll out more in the future."",""WhatsApp announced more features like support for QR codes, improvements to group video calling, and animated sticker packs. WhatsApp on KaiOS for Jio Phone and Nokia feature phones is also getting support for the ‘Status’ feature. You can read about all the new WhatsApp features "",""here"","".""]",
5efe0c4d5eecd3719d741c33,"[""delhi""]","[""Covid-19: Delhi CM Arvind Kejriwal inaugurates India’s first convalescent plasma bank ""]","[""The bank can store over 200 units of plasma, which can be accessed by any hospital – both government-run and private - treating Covid-19 patients.There are 10 plasmapheresis machines at the donation centre""]","[""Updated: Jul 02, 2020 18:40 IST""]","["" Delhi Chief Minister Arvind Kejriwal on Thursday inaugurated India’s first convalescent plasma bank for coronavirus disease (Covid-19) patients at the Vasant Kunj-based Institute of Liver and Biliary Sciences (ILBS)."",""The CM said, “There is no vaccine for the disease, but initial results have shown that plasma from recovered patients reduces mortality from Covid-19. People of Delhi were facing a lot of problems in getting plasma for Covid-19 patients. This bank will streamline the process.”"",""The bank can store over 200 units of plasma, which can be accessed by any hospital – both government-run and private -- treating Covid-19 patients.There are 10 plasmapheresis machines at the donation centre."",""These machines take out the blood from a recovered patient, separate the blood component, store the plasma, and return the rest of the blood to the recovered patient’s body. Patients, who have recovered from the viral infection, are eligible for donation after 14 days of their recovery."",""Convalescent plasma therapy uses a blood component called plasma, containing the virus-fighting antibodies, from a person who has recovered from the infection. When administered to a Covid-19 patient, it should help the patient’s immune system fight off the virus."",""A small trial conducted at Delhi’s biggest Covid-19 hospital, Lok Nayak, showed an improved respiratory rate, oxygen saturation, and sequential organ failure assessment (SOFA) score that predicts the intensive care unit (ICU) mortality rate.The duration of ICU and hospital stay was also less in patients, who were administered convalescent plasma."",""The first indication of plasma therapy being effective against Covid-19 came in a scientific paper published on April 6 by Chinese experts who discovered a rapid recovery among 10 patients in their trial. Within one-three days of being administered plasma, these people were free of symptoms of the viral disease.""]","[""Arvind Kejriwal"",""plasma bank"",""coronavirus"",""covid19""]"
5efe0c4e5eecd3719d741c34,,"[""\n                  Indians flock to desi apps after ban on TikTok, 58 other China-linked apps\n               ""]","[""\n                  Desi TikTok rivals like Chingari, Mitron, Bolo Indya and Roposo are seeing huge surge in downloads ever since the ban on TikTok and 58 other Chinese apps.\n               ""]",,"[""Even before the India ban on Chinese apps, homegrown alternatives to TikTok were making news. With the ban in effect these desi TikTok rivals are seeing huge surge in downloads and users."",""TikTok was massively popular in India especially since it catered to even the smallest places across the country. "",""TikTok"","" has been removed from Google Play Store and App Store, and it has stopped working as well."","" In the meanwhile, people have been flocking to homegrown TikTok rivals which are registering big spikes in downloads. As people move towards TikTok alternatives we take a look at some of the most popular ones."",""Chingari"",""Chingari"","" launched before the ban on TikTok and other Chinese apps. The app registered 500,000 downloads in just 72 hours. It currently has over 1 million downloads on the Google Play Store. Sumit Ghosh, co-founder and Chief Product Officer, Chinagri also tweeted saying the app had around 100,000 downloads per hour at one point."",""Mitron"",""Mitron"","" had a brief controversial moment as the ‘Made in India’ turned out to have actually originated from Pakistan. The app was even removed from the Google Play Store but restored later. This however didn’t stop Mitron from gaining traction as the app has reached 1.7 crore downloads. The company behind Mitron has also raise  "",""₹"",""2 crore in a seed funding round.\n "",""Bolo Indya"",""Bolo Indya "",""is another TikTok rival in the making as it registered over 2.5 lakh downloads within just 24 hours of the ban. The app is also seeing active users spending over 62 minutes daily. Bolo Indya app has also registered 3,92,000 videos in those last 24 hours."",""Roposo"",""Roposo app has been around for quite a few years. The short video app now has more than 65 million downloads on the Google Play Store. Roposo also said that TikTok influencers with up to 9.5 million followers have moved to its platform. Roposo has over 14 million video creators and it has 80 million videos created monthly.""]",
5efe0c505eecd3719d741c35,"[""india""]","[""Delhi announces learning with ‘human feel’ to bridge ‘digital divide’ during Covid crisis ""]","[""Delhi government has announced a one month programme to reach out to government school students to ensure their learning doesn’t suffer due to limitations of online learning using digital tools.""]","[""Updated: Jul 02, 2020 19:15 IST""]","[""Delhi government on Thursday announced a plan to bridge the possible “digital divide” resulting from the continuation of online classes after the summer vacation in state-run schools due to restrictions imposed in the wake of the coronavirus pandemic outbreak."",""The plan stresses on “learning with human feel” through teachers’ interaction with individual students, both with and without the facility to attend online classes. "",""A broad outline of the concept was announced by deputy chief minister Manish Sisodia, who said the new programme was an attempt to minimise the loss to education and the experience of classroom learning, tough to replicate in an online learning environment."",""Watch | ‘Learning with a human feel’: Manish Sisodia’s plan to bridge digital divide"","" "",""For Coronavirus Live Updates"",""“We are stressing on learning with human feel, as simply conducting online classes doesn’t constitute proper learning. Our attempt is to retain the human feel which generally goes missing in online classes,” Sisodia said."",""He added that the biggest fear with online classes related to a possible digital divide between the haves and the have nots—those with means to attend digital classes and those without it—which could lead to a learning divide, creating a social and learning gap, which will be hard to bridge. "",""While Delhi schools have been ordered to remain shut till July 31, the education through implementation of this scheme will from July 3 onwards, said Sisodia."",""The HT Guide to Coronavirus COVID-19"",""The new programme focuses on reaching out to students without digital facilities and also on connecting with every student on an individual level even while conducting online classes."",""“It is imperative for every teacher to connect with every student,” said Sisodia and added that online classes often follow a detached routine of delivering lectures to a mass of students and just playing audio video modules were taking away from the experience of learning. "",""“The experience of going to the school, peer learning, practical classes, visiting the library, learning together and the one to one connect with the teacher can not be substituted through digital learning,” he added elaborating on the need for the new programme that aims to address some of these issues."",""According to the broad outlines provided by the deputy CM. Teachers of classes between KG and standard VIII will stay connected with students and assign work on WhatsApp groups and individually interact with every individual."",""He added that according to the assessment done by the Delhi government, around 20% students may not have WhatsApp facility and parents of such children will be contacted by teachers for sharing teaching material and such they will also maintain a connection with the children over the phone.""]","[""Delhi"",""Covid 19"",""Coronavirus"",""Lockdown"",""Unlock 2""]"
5efe0c505eecd3719d741c36,,"[""\n                  Google reveals what Indians searched the most in June\n               ""]","[""\n                  Google Search Trends for the month of June are out and the most searched topics include Sushant Singh Rajput, solar eclipse and coronavirus vaccine.\n               ""]",,"[""Google has shared insights on what people in India searched for the most during the month of June. The most searched topics include Sushant Singh Rajput, solar eclipse and coronavirus."",""The top trending topic on Google was Bollywood actor Sushant Singh Rajput. Google Search Trends reveal interest spiked sharply on June 14 and it reached an all time high nationally. The regions where this search trend was highest was in Nagaland, followed by Arunachal Pradesh, Sikkim and Jharkhand. Solar eclipse which took place on June 21 saw an increase by 4,550% in India. Father’s Day which fell on the same day also saw an uptick of 1,050%."",""One interesting insight Google Trends show is that "",""coronavirus centric searches"","" have actually dropped by 66% from May. But at the same time volumes have remained more than double than what we saw in February. In this topic the top trending coronavirus searches were “कोरोना समाचार / coronavirus news” which increased by 3,450%. The places where coronavirus has been searched most were in Goa, Delhi and Chandigarh."",""People also really searched for “vaccine for coronavirus latest update” which increased by 1,350%. Searches for the coronavirus vaccine are actually increasing more than five times the usual monthly thresholds. Google saw a record monthly peak for vaccine searches in May. The most vaccine-related search topics were “Patanjali corona medicine”, “Global vaccine summit” and “Dexamethasone”."",""Google has been sharing global search trends and India’s as well regularly especially since the onset of the pandemic and ongoing lockdowns. "",""Search trends"","" shift every month and even every week. Like last week, Google Search saw a huge increase in supporting the Black community, Pride month and more.""]",
5efe0c525eecd3719d741c37,"[""education""]","[""Delhi schools are closed but learning will continue, says Sisodia and explains how""]","[""Explaining the method to be followed for teaching, the education minister said that the teachers will reach out to the students through WhatsApp or regular phone calls and will give them light assignments and take regular feedback.""]","[""Updated: Jul 02, 2020 18:46 IST""]","[""Delhi deputy chief minister Manish Sisodia on Thursday said that though the schools in the state are closed, learning will continue for the students. ‘Learning with human feel’ is the mantra of Delhi Government’s teaching and learning approach”, Sisodia said and added that ‘digital technology will complement the efforts of teachers in reaching out to every child and assist them in learning.” "",""Explaining the method to be followed for teaching, the education minister said that the teachers will reach out to the students through WhatsApp or regular phone calls and will give them light assignments and take regular feedback. "",""Schools are closed but learning will continue. "",""'Learning with human feel' is the mantra of Delhi Government’s teaching learning approach. "",""Digital technology to complement the efforts of teachers in reaching out to every child and assist them in learning."",""1/N"",""“Students from KG to Class 10 will receive daily exercise and feedback from class teachers through Whatsapp. Students of classes 11 and 12 will attend live online classes to be conducted by Delhi Govt. teachers in 12 subjects,” said the minister. “Follow up will be done by the teacher through phone call or WhatsApp to clear their doubts, the minister added."",""He further said that the government is following a principle that a ‘Digital Divide’ should not come in the way of children’s access to learning opportunities. "",""Earlier on June 26, Sisodia had said that the Schools in Delhi will continue to remain closed till July 31 in view of the coronavirus situation.""]","[""Manish Sisodia"",""Delhi"",""Delhi Schools"",""Delhi government""]"
5efe0c555eecd3719d741c38,"[""education""]","[""Parents upset over HC order allowing Punjab schools to collect tuition fee during lockdown""]","[""The Punjab and Haryana High Court had on Tuesday allowed private schools in Punjab to collect tuition fee during the lockdown irrespective of whether schools offered online classes.""]","[""Updated: Jul 02, 2020 19:29 IST""]","["" Several parents are upset with the order of the Punjab and Haryana High Court allowing private schools in Punjab to charge fee from students for the coronavirus-induced lockdown period."",""“This order is shocking. The high court has allowed the schools the charge the entire fee. The interim order was to pay 75 per cent of the fee amount. We were hopeful that after hearing the parents out, the court will grant us some relief,” Gurukaran, one of the petitioners said."",""The Punjab and Haryana High Court had on Tuesday allowed private schools in Punjab to collect tuition fee during the lockdown irrespective of whether schools offered online classes."",""Speaking to ANI, Gurukaran said, “We will approach the Supreme Court if we have to. High Court has said that the fee to be submitted will be determined by the fee committee, which comes under the Punjab government. We hope to get some relief from there.”"",""Arjun Chabbra, a father, said that the state government should have taken some initiative on the matter to prevent it from going to court in the first place."",""“Schools have a lot of money that is how they are running these big schools. Parents, on the other hand, are facing financial difficulties due to the COVID-19 pandemic. Several businesses have been affected. Even employed people are facing pay cuts. How will they be able to pay fee?” Chabbra said."",""Earlier, Punjab Chief Minister Captain Amarinder Singh had also announced that the state government will appeal against the High Court ruling, allowing private schools to charge fee from students for the lockdown period.""]","[""PUNJAB"",""Tuition fee"",""Lockdown"",""High court"",""Punjab Government""]"
5efe0c585eecd3719d741c39,"[""education""]","[""Prasar Bharati sets up recruitment board""]","[""According to an official order, Jagdish Upasane, who is director of Bharat Prakashan , would be the first chairperson of the six member Prasar Bharati Recruitment Board (PBRB).""]","[""Updated: Jul 02, 2020 20:10 IST""]","[""Three decades after its was set up, public broadcaster Prasar Bharati finally managed to form its own recruitment board that would address hiring needs."",""According to an official order, Jagdish Upasane, who is director of Bharat Prakashan , would be the first chairperson of the six member Prasar Bharati Recruitment Board (PBRB)."",""Despite being an autonomous body, India’s public broadcaster Prasar Bharati did not have a recruitment board -- a key step towards addressing the staffing needs of Doordarshan and All India Radio (AIR), according to people familiar with the matter."",""A significant step towards strengthening the autonomy of Prasar Bharati which was pending for 23 years. PB can now recruit officials of a certain category on full-time basis, said former Prasar Bharati chairperson A Surya Prakash."",""Prasar Bharati (Broadcasting Corporation of India) Act, 1990, laid down the establishment of one or more recruitment boards, but it did not materialise because over the years the Union government and the public broadcaster were not on the same page over the modalities of setting up such a board."",""“Prasar Bharati is supposed to be an autonomous body, yet it does not have a mechanism to hire its employees. Consequently, government officers belonging to other services generally come to work in Prasar Bharati on deputation. Over decades, the Prasar Bharati Recruitment Board could never be set up because the I&B ministry and the public broadcaster often had differences over its structure, or may be this reason or that,” a senior official had earlier told HT while requesting anonymity."",""On Wednesday, Prasar Bharati CEO Shashi Shekhar thanked I&B minister Prakasj Javadekar and secretary Amit Khare over the meeting of the long pending requirement.""]","[""Prasar Bharati"",""Broadcasting corporation"",""All India Radio"",""recruitment board""]"
5efe0c5a5eecd3719d741c3a,"[""education""]","[""Covid-19: Odisha asks colleges and universities to start online classes by July 13""]","[""The order for online coaching came after the state government extended the closure of schools, colleges and universities till August 31 in view of the rising Covid cases in the state.""]","[""Updated: Jul 02, 2020 20:00 IST""]","[""Aware of the curve of Covid pandemic not flattening out soon, the state government has asked its higher secondary schools as well as degree colleges to start online classes from July 13 while asking them to prepare online content for the students."",""While director of higher secondary education asked the principal of the higher secondary schools in the state to explore online methods instead of chalk and talk method without breaking the rules and advisories of Covid-19 guidelines, the authorities of undergraduate colleges have been asked to from WhatsApp and e-mail groups of students not exceeding 32 students for teaching."",""The order for online coaching came after the state government extended the closure of schools, colleges and universities till August 31 in view of the rising Covid cases in the state. In June alone, the total number of cases as well as deaths jumped 3 times. Due to the rising cases, the Council for Higher Secondary Education on Wednesday had cancelled the pending papers of higher secondary examinations."",""The government said teachers would provide soft copy of notes, text books, PPTs and recommended lectures either through WhatsApp or e-mail for study at home. “However, the teachers have to conduct online classes with students for at least 2-3 hours a day for 3 days a week using Google Meet, Zoom or Skype or other digital platforms. The online classes however have to be conducted from college premises. Teachers would maintain attendance register of students attending online classes and prepare time-table for the classes,” an order from higher education department said."",""Officials said government universities and colleges would carry out their official work, (except teaching in physical classroom mode and running of hostels) with 50% employees’ strength from July 1 to August 31.""]","[""College"",""University"",""Odisha"",""Class""]"
5efe0c5d5eecd3719d741c3b,"[""business""]","[""Jeff Bezos’s wealth soars to record $171.6 billion, ex-wife is 2nd richest woman""]","[""Jeff Bezos’s gains -- $56.7 billion this year alone -- underscore a widening wealth gap in the US during the worst economic downturn since the Great Depression.""]","[""Updated: Jul 02, 2020 15:20 IST""]","[""Jeff Bezos’s net worth has smashed through its previous peak, even after he relinquished a quarter of his stake in Amazon.com Inc. as part of a divorce settlement last year."",""Shares of the Seattle-based retailer surged 4.4% to a record $2,878.70 Wednesday, boosting the founder’s world-leading fortune to $171.6 billion. That tops his previous high of $167.7 billion, set on Sept. 4, 2018, according to the Bloomberg Billionaires Index."",""His gains -- $56.7 billion this year alone -- underscore a widening wealth gap in the US during the worst economic downturn since the Great Depression. Initial public offerings and buoyant equity markets have bolstered mega-fortunes, even as tens of millions of people have lost their jobs. This week, after receiving complaints about ending pandemic hazard pay, Amazon said it would spend about $500 million to give one-time $500 bonuses to most front-line workers."",""The company declined to comment on its founder’s wealth."",""Amazon has been on a tear, with the pandemic accelerating the consumer shift to e-commerce from brick-and-mortar retail. Bezos owns 11% of the stock, which comprises the bulk of his fortune."",""Most of those with the biggest wealth gains also hail from the tech sector. They include Tesla Inc. Chief Executive Officer Elon Musk, who added $25.8 billion to his fortune since Jan. 1, and Zoom Video Communications Inc. founder Eric Yuan, whose wealth has almost quadrupled to $13.1 billion."",""Mackenzie Bezos, who acquired a 4% stake in Amazon after the couple split, has a net worth of $56.9 billion and climbed to No. 12 in Bloomberg’s ranking. She recently leapfrogged Alice Walton and Julia Flesher Koch to become the world’s second-wealthiest woman, and now trails only L’Oreal heiress Francoise Bettencourt Meyers."",""Not every billionaire has come out ahead this year. Spain’s Amancio Ortega, the titan behind the Zara fast-fashion brand, has lost $19.2 billion, the most of anyone on the Bloomberg index. Berkshire Hathaway Inc. Chairman Warren Buffett has dropped $19 billion and French luxury-goods tycoon Bernard Arnault is down $17.6 billion."",""But most have weathered the downturn. The collective net worth of the world’s 500 richest people now stands at $5.93 trillion, compared with $5.91 trillion at the beginning of the year.""]","[""Jeff Bezos"",""US"",""Amazon"",""Great depression""]"
